starttime	seconds	ctime	dtime	ttime	wait
Fri Mar 03 16:31:47 2023	1677857507	0	674	674	674
Fri Mar 03 16:31:42 2023	1677857502	0	675	675	674
Fri Mar 03 16:31:48 2023	1677857508	0	677	677	676
Fri Mar 03 16:31:47 2023	1677857507	0	680	680	679
Fri Mar 03 16:31:43 2023	1677857503	0	680	680	679
Fri Mar 03 16:31:48 2023	1677857508	0	682	682	676
Fri Mar 03 16:31:48 2023	1677857508	0	682	682	681
Fri Mar 03 16:31:45 2023	1677857505	0	683	683	682
Fri Mar 03 16:31:48 2023	1677857508	0	684	684	684
Fri Mar 03 16:31:45 2023	1677857505	0	688	688	660
Fri Mar 03 16:31:44 2023	1677857504	0	689	689	683
Fri Mar 03 16:31:45 2023	1677857505	0	690	691	684
Fri Mar 03 16:31:46 2023	1677857506	0	693	693	692
Fri Mar 03 16:31:45 2023	1677857505	0	693	693	257
Fri Mar 03 16:31:43 2023	1677857503	0	694	694	693
Fri Mar 03 16:31:43 2023	1677857503	0	694	694	693
Fri Mar 03 16:31:43 2023	1677857503	0	694	694	283
Fri Mar 03 16:31:43 2023	1677857503	0	694	694	691
Fri Mar 03 16:31:46 2023	1677857506	0	695	695	694
Fri Mar 03 16:31:44 2023	1677857504	0	695	695	695
Fri Mar 03 16:31:48 2023	1677857508	0	696	696	101
Fri Mar 03 16:31:45 2023	1677857505	0	696	696	695
Fri Mar 03 16:31:48 2023	1677857508	0	699	699	699
Fri Mar 03 16:31:47 2023	1677857507	0	699	699	699
Fri Mar 03 16:31:48 2023	1677857508	0	700	700	699
Fri Mar 03 16:31:43 2023	1677857503	0	701	701	701
Fri Mar 03 16:31:43 2023	1677857503	0	701	701	701
Fri Mar 03 16:31:42 2023	1677857502	0	701	702	693
Fri Mar 03 16:31:46 2023	1677857506	0	702	702	701
Fri Mar 03 16:31:43 2023	1677857503	0	705	705	264
Fri Mar 03 16:31:41 2023	1677857501	0	706	706	595
Fri Mar 03 16:31:41 2023	1677857501	0	708	708	707
Fri Mar 03 16:31:45 2023	1677857505	0	708	709	292
Fri Mar 03 16:31:46 2023	1677857506	0	709	709	708
Fri Mar 03 16:31:46 2023	1677857506	0	711	711	710
Fri Mar 03 16:31:48 2023	1677857508	0	712	713	712
Fri Mar 03 16:31:44 2023	1677857504	0	713	713	711
Fri Mar 03 16:31:43 2023	1677857503	0	718	718	716
Fri Mar 03 16:31:48 2023	1677857508	0	718	718	713
Fri Mar 03 16:31:45 2023	1677857505	0	718	718	697
Fri Mar 03 16:31:45 2023	1677857505	0	718	718	699
Fri Mar 03 16:31:48 2023	1677857508	0	718	719	718
Fri Mar 03 16:31:46 2023	1677857506	0	723	723	638
Fri Mar 03 16:31:43 2023	1677857503	0	724	724	723
Fri Mar 03 16:31:46 2023	1677857506	0	729	729	728
Fri Mar 03 16:31:43 2023	1677857503	0	729	729	729
Fri Mar 03 16:31:45 2023	1677857505	0	730	730	730
Fri Mar 03 16:31:45 2023	1677857505	0	730	730	730
Fri Mar 03 16:31:48 2023	1677857508	0	730	731	720
Fri Mar 03 16:31:44 2023	1677857504	0	732	732	727
Fri Mar 03 16:31:41 2023	1677857501	4	728	733	638
Fri Mar 03 16:31:46 2023	1677857506	0	733	733	733
Fri Mar 03 16:31:48 2023	1677857508	0	734	735	734
Fri Mar 03 16:31:43 2023	1677857503	0	736	736	736
Fri Mar 03 16:31:44 2023	1677857504	0	738	738	606
Fri Mar 03 16:31:48 2023	1677857508	0	738	738	738
Fri Mar 03 16:31:46 2023	1677857506	0	739	739	739
Fri Mar 03 16:31:41 2023	1677857501	0	743	743	743
Fri Mar 03 16:31:46 2023	1677857506	0	744	744	744
Fri Mar 03 16:31:44 2023	1677857504	0	748	748	748
Fri Mar 03 16:31:43 2023	1677857503	0	749	749	749
Fri Mar 03 16:31:43 2023	1677857503	0	751	751	750
Fri Mar 03 16:31:43 2023	1677857503	0	755	755	754
Fri Mar 03 16:31:48 2023	1677857508	0	757	758	757
Fri Mar 03 16:31:48 2023	1677857508	0	758	758	757
Fri Mar 03 16:31:43 2023	1677857503	0	758	758	757
Fri Mar 03 16:31:42 2023	1677857502	0	761	761	760
Fri Mar 03 16:31:43 2023	1677857503	0	761	761	757
Fri Mar 03 16:31:45 2023	1677857505	0	761	761	750
Fri Mar 03 16:31:47 2023	1677857507	0	767	767	755
Fri Mar 03 16:31:43 2023	1677857503	0	770	770	769
Fri Mar 03 16:31:44 2023	1677857504	0	776	776	769
Fri Mar 03 16:31:48 2023	1677857508	0	776	776	776
Fri Mar 03 16:31:42 2023	1677857502	0	777	777	777
Fri Mar 03 16:31:46 2023	1677857506	0	782	782	780
Fri Mar 03 16:31:45 2023	1677857505	0	784	784	784
Fri Mar 03 16:31:43 2023	1677857503	0	785	785	785
Fri Mar 03 16:31:44 2023	1677857504	0	785	785	777
Fri Mar 03 16:31:41 2023	1677857501	4	783	787	782
Fri Mar 03 16:31:43 2023	1677857503	0	788	788	787
Fri Mar 03 16:31:48 2023	1677857508	0	788	788	788
Fri Mar 03 16:31:42 2023	1677857502	0	792	792	792
Fri Mar 03 16:31:43 2023	1677857503	0	796	796	796
Fri Mar 03 16:31:44 2023	1677857504	0	797	797	787
Fri Mar 03 16:31:47 2023	1677857507	0	797	798	797
Fri Mar 03 16:31:44 2023	1677857504	0	800	800	791
Fri Mar 03 16:31:46 2023	1677857506	0	803	803	802
Fri Mar 03 16:31:47 2023	1677857507	0	803	803	803
Fri Mar 03 16:31:42 2023	1677857502	0	805	805	804
Fri Mar 03 16:31:45 2023	1677857505	0	805	805	803
Fri Mar 03 16:31:48 2023	1677857508	0	807	807	806
Fri Mar 03 16:31:47 2023	1677857507	0	809	809	510
Fri Mar 03 16:31:43 2023	1677857503	0	812	812	811
Fri Mar 03 16:31:46 2023	1677857506	0	815	816	815
Fri Mar 03 16:31:43 2023	1677857503	0	821	821	820
Fri Mar 03 16:31:48 2023	1677857508	0	824	824	824
Fri Mar 03 16:31:46 2023	1677857506	0	825	825	824
Fri Mar 03 16:31:47 2023	1677857507	0	829	829	827
Fri Mar 03 16:31:48 2023	1677857508	0	838	838	838
Fri Mar 03 16:31:43 2023	1677857503	0	840	840	828
Fri Mar 03 16:31:43 2023	1677857503	0	842	842	841
Fri Mar 03 16:31:45 2023	1677857505	0	842	842	397
Fri Mar 03 16:31:43 2023	1677857503	0	844	844	843
Fri Mar 03 16:31:42 2023	1677857502	0	847	847	847
Fri Mar 03 16:31:42 2023	1677857502	0	863	863	862
Fri Mar 03 16:31:41 2023	1677857501	4	861	865	860
Fri Mar 03 16:31:43 2023	1677857503	0	866	866	865
Fri Mar 03 16:31:41 2023	1677857501	5	865	870	864
Fri Mar 03 16:31:42 2023	1677857502	0	871	871	870
Fri Mar 03 16:31:41 2023	1677857501	4	867	871	866
Fri Mar 03 16:31:46 2023	1677857506	0	871	871	870
Fri Mar 03 16:31:46 2023	1677857506	0	874	874	430
Fri Mar 03 16:31:44 2023	1677857504	0	874	874	874
Fri Mar 03 16:31:46 2023	1677857506	0	876	876	876
Fri Mar 03 16:31:45 2023	1677857505	0	879	879	878
Fri Mar 03 16:31:45 2023	1677857505	0	881	882	876
Fri Mar 03 16:31:46 2023	1677857506	0	884	884	882
Fri Mar 03 16:31:43 2023	1677857503	0	888	888	887
Fri Mar 03 16:31:44 2023	1677857504	0	890	890	889
Fri Mar 03 16:31:46 2023	1677857506	0	890	890	890
Fri Mar 03 16:31:46 2023	1677857506	0	893	893	893
Fri Mar 03 16:31:45 2023	1677857505	0	894	894	891
Fri Mar 03 16:31:46 2023	1677857506	0	899	899	899
Fri Mar 03 16:31:43 2023	1677857503	0	900	900	479
Fri Mar 03 16:31:41 2023	1677857501	3	897	900	858
Fri Mar 03 16:31:43 2023	1677857503	0	901	901	468
Fri Mar 03 16:31:46 2023	1677857506	0	902	902	901
Fri Mar 03 16:31:43 2023	1677857503	0	905	905	903
Fri Mar 03 16:31:41 2023	1677857501	4	904	908	903
Fri Mar 03 16:31:45 2023	1677857505	0	908	908	908
Fri Mar 03 16:31:43 2023	1677857503	0	909	909	909
Fri Mar 03 16:31:47 2023	1677857507	0	910	910	909
Fri Mar 03 16:31:47 2023	1677857507	0	911	911	904
Fri Mar 03 16:31:44 2023	1677857504	0	911	911	890
Fri Mar 03 16:31:41 2023	1677857501	4	908	912	878
Fri Mar 03 16:31:43 2023	1677857503	0	912	912	912
Fri Mar 03 16:31:43 2023	1677857503	0	914	914	913
Fri Mar 03 16:31:47 2023	1677857507	0	914	914	913
Fri Mar 03 16:31:41 2023	1677857501	4	910	914	889
Fri Mar 03 16:31:41 2023	1677857501	5	911	915	894
Fri Mar 03 16:31:42 2023	1677857502	0	916	916	916
Fri Mar 03 16:31:47 2023	1677857507	0	919	919	919
Fri Mar 03 16:31:44 2023	1677857504	0	919	919	908
Fri Mar 03 16:31:45 2023	1677857505	0	920	920	917
Fri Mar 03 16:31:43 2023	1677857503	0	921	921	920
Fri Mar 03 16:31:43 2023	1677857503	0	921	921	920
Fri Mar 03 16:31:41 2023	1677857501	5	918	923	918
Fri Mar 03 16:31:41 2023	1677857501	5	920	924	919
Fri Mar 03 16:31:47 2023	1677857507	0	929	929	915
Fri Mar 03 16:31:41 2023	1677857501	3	926	929	925
Fri Mar 03 16:31:44 2023	1677857504	0	937	937	937
Fri Mar 03 16:31:41 2023	1677857501	2	936	938	936
Fri Mar 03 16:31:45 2023	1677857505	0	941	941	940
Fri Mar 03 16:31:46 2023	1677857506	0	942	942	940
Fri Mar 03 16:31:47 2023	1677857507	0	946	946	550
Fri Mar 03 16:31:43 2023	1677857503	0	946	946	946
Fri Mar 03 16:31:41 2023	1677857501	3	946	949	946
Fri Mar 03 16:31:48 2023	1677857508	0	956	956	955
Fri Mar 03 16:31:41 2023	1677857501	4	955	959	891
Fri Mar 03 16:31:45 2023	1677857505	0	961	961	228
Fri Mar 03 16:31:42 2023	1677857502	0	962	962	961
Fri Mar 03 16:31:41 2023	1677857501	3	961	964	960
Fri Mar 03 16:31:47 2023	1677857507	0	966	966	965
Fri Mar 03 16:31:43 2023	1677857503	0	969	969	919
Fri Mar 03 16:31:48 2023	1677857508	0	971	971	971
Fri Mar 03 16:31:41 2023	1677857501	0	971	971	971
Fri Mar 03 16:31:41 2023	1677857501	3	969	972	968
Fri Mar 03 16:31:41 2023	1677857501	3	969	972	968
Fri Mar 03 16:31:45 2023	1677857505	0	972	972	971
Fri Mar 03 16:31:45 2023	1677857505	0	973	973	972
Fri Mar 03 16:31:47 2023	1677857507	0	974	974	552
Fri Mar 03 16:31:43 2023	1677857503	0	975	975	970
Fri Mar 03 16:31:41 2023	1677857501	4	971	975	971
Fri Mar 03 16:31:46 2023	1677857506	0	977	977	976
Fri Mar 03 16:31:44 2023	1677857504	0	978	978	664
Fri Mar 03 16:31:47 2023	1677857507	0	979	979	979
Fri Mar 03 16:31:45 2023	1677857505	0	981	981	980
Fri Mar 03 16:31:48 2023	1677857508	0	984	984	984
Fri Mar 03 16:31:43 2023	1677857503	0	985	985	985
Fri Mar 03 16:31:45 2023	1677857505	0	986	986	539
Fri Mar 03 16:31:42 2023	1677857502	0	986	986	986
Fri Mar 03 16:31:45 2023	1677857505	0	987	987	986
Fri Mar 03 16:31:48 2023	1677857508	0	987	987	986
Fri Mar 03 16:31:46 2023	1677857506	0	989	989	989
Fri Mar 03 16:31:45 2023	1677857505	0	990	990	989
Fri Mar 03 16:31:41 2023	1677857501	0	990	990	799
Fri Mar 03 16:31:44 2023	1677857504	0	994	994	993
Fri Mar 03 16:31:43 2023	1677857503	0	998	998	995
Fri Mar 03 16:31:41 2023	1677857501	0	999	999	999
Fri Mar 03 16:31:44 2023	1677857504	0	1000	1000	999
Fri Mar 03 16:31:45 2023	1677857505	0	1000	1000	1000
Fri Mar 03 16:31:46 2023	1677857506	0	1001	1001	1000
Fri Mar 03 16:31:44 2023	1677857504	0	1003	1003	1001
Fri Mar 03 16:31:48 2023	1677857508	0	1005	1005	1004
Fri Mar 03 16:31:43 2023	1677857503	0	1009	1009	1009
Fri Mar 03 16:31:47 2023	1677857507	0	1011	1011	1010
Fri Mar 03 16:31:45 2023	1677857505	0	1013	1013	1011
Fri Mar 03 16:31:45 2023	1677857505	0	1013	1013	1013
Fri Mar 03 16:31:41 2023	1677857501	4	1011	1015	1009
Fri Mar 03 16:31:41 2023	1677857501	4	1012	1016	1012
Fri Mar 03 16:31:44 2023	1677857504	0	1016	1016	1013
Fri Mar 03 16:31:47 2023	1677857507	0	1018	1018	1018
Fri Mar 03 16:31:47 2023	1677857507	0	1019	1019	1014
Fri Mar 03 16:31:46 2023	1677857506	0	1019	1019	1017
Fri Mar 03 16:31:46 2023	1677857506	0	1020	1020	1019
Fri Mar 03 16:31:45 2023	1677857505	0	1022	1022	1021
Fri Mar 03 16:31:45 2023	1677857505	0	1023	1023	1022
Fri Mar 03 16:31:46 2023	1677857506	0	1024	1024	1010
Fri Mar 03 16:31:47 2023	1677857507	0	1025	1025	1009
Fri Mar 03 16:31:42 2023	1677857502	0	1026	1026	726
Fri Mar 03 16:31:46 2023	1677857506	0	1027	1027	1026
Fri Mar 03 16:31:46 2023	1677857506	0	1030	1030	1029
Fri Mar 03 16:31:47 2023	1677857507	0	1031	1031	1030
Fri Mar 03 16:31:47 2023	1677857507	0	1032	1032	1031
Fri Mar 03 16:31:41 2023	1677857501	0	1037	1037	1036
Fri Mar 03 16:31:45 2023	1677857505	0	1038	1038	1037
Fri Mar 03 16:31:46 2023	1677857506	0	1038	1038	1017
Fri Mar 03 16:31:44 2023	1677857504	0	1046	1046	1017
Fri Mar 03 16:31:48 2023	1677857508	0	1050	1050	1049
Fri Mar 03 16:31:48 2023	1677857508	0	1054	1054	1054
Fri Mar 03 16:31:45 2023	1677857505	0	1056	1056	1056
Fri Mar 03 16:31:48 2023	1677857508	0	1063	1063	1063
Fri Mar 03 16:31:44 2023	1677857504	0	1064	1064	1063
Fri Mar 03 16:31:48 2023	1677857508	0	1070	1070	1070
Fri Mar 03 16:31:48 2023	1677857508	0	1073	1073	1070
Fri Mar 03 16:31:43 2023	1677857503	0	1075	1075	1074
Fri Mar 03 16:31:48 2023	1677857508	0	1077	1077	1076
Fri Mar 03 16:31:46 2023	1677857506	0	1078	1078	1078
Fri Mar 03 16:31:47 2023	1677857507	0	1078	1078	1078
Fri Mar 03 16:31:48 2023	1677857508	0	1082	1082	1081
Fri Mar 03 16:31:48 2023	1677857508	0	1085	1085	1085
Fri Mar 03 16:31:47 2023	1677857507	0	1086	1086	1085
Fri Mar 03 16:31:41 2023	1677857501	0	1087	1087	811
Fri Mar 03 16:31:45 2023	1677857505	0	1089	1089	1087
Fri Mar 03 16:31:48 2023	1677857508	0	1091	1091	1091
Fri Mar 03 16:31:43 2023	1677857503	1	1091	1091	1083
Fri Mar 03 16:31:44 2023	1677857504	0	1092	1092	1048
Fri Mar 03 16:31:44 2023	1677857504	0	1093	1093	1093
Fri Mar 03 16:31:46 2023	1677857506	0	1094	1094	1093
Fri Mar 03 16:31:48 2023	1677857508	0	1098	1098	1097
Fri Mar 03 16:31:48 2023	1677857508	0	1108	1108	1108
Fri Mar 03 16:31:48 2023	1677857508	0	1109	1109	1108
Fri Mar 03 16:31:43 2023	1677857503	0	1113	1113	1113
Fri Mar 03 16:31:44 2023	1677857504	0	1114	1114	1113
Fri Mar 03 16:31:46 2023	1677857506	0	1118	1118	1118
Fri Mar 03 16:31:46 2023	1677857506	0	1118	1118	1118
Fri Mar 03 16:31:43 2023	1677857503	0	1120	1120	544
Fri Mar 03 16:31:46 2023	1677857506	0	1125	1125	1124
Fri Mar 03 16:31:48 2023	1677857508	0	1125	1125	1125
Fri Mar 03 16:31:47 2023	1677857507	0	1125	1126	1099
Fri Mar 03 16:31:44 2023	1677857504	0	1125	1126	1106
Fri Mar 03 16:31:48 2023	1677857508	0	1127	1127	1125
Fri Mar 03 16:31:42 2023	1677857502	0	1127	1127	1126
Fri Mar 03 16:31:46 2023	1677857506	0	1130	1130	1129
Fri Mar 03 16:31:45 2023	1677857505	0	1130	1130	1105
Fri Mar 03 16:31:41 2023	1677857501	2	1128	1130	1127
Fri Mar 03 16:31:41 2023	1677857501	3	1128	1131	1127
Fri Mar 03 16:31:45 2023	1677857505	0	1133	1133	413
Fri Mar 03 16:31:48 2023	1677857508	0	1133	1133	1133
Fri Mar 03 16:31:44 2023	1677857504	0	1135	1135	1129
Fri Mar 03 16:31:44 2023	1677857504	0	1140	1140	533
Fri Mar 03 16:31:48 2023	1677857508	0	1142	1142	1142
Fri Mar 03 16:31:41 2023	1677857501	2	1141	1143	1141
Fri Mar 03 16:31:43 2023	1677857503	0	1144	1144	1143
Fri Mar 03 16:31:41 2023	1677857501	4	1142	1146	1043
Fri Mar 03 16:31:44 2023	1677857504	0	1149	1149	1142
Fri Mar 03 16:31:41 2023	1677857501	5	1147	1152	1146
Fri Mar 03 16:31:48 2023	1677857508	0	1153	1153	1152
Fri Mar 03 16:31:45 2023	1677857505	1	1153	1154	1151
Fri Mar 03 16:31:41 2023	1677857501	3	1158	1162	1158
Fri Mar 03 16:31:45 2023	1677857505	0	1162	1162	1161
Fri Mar 03 16:31:41 2023	1677857501	5	1158	1163	1152
Fri Mar 03 16:31:44 2023	1677857504	0	1171	1171	1170
Fri Mar 03 16:31:45 2023	1677857505	0	1173	1173	1172
Fri Mar 03 16:31:44 2023	1677857504	0	1173	1173	1148
Fri Mar 03 16:31:41 2023	1677857501	3	1171	1175	1052
Fri Mar 03 16:31:41 2023	1677857501	2	1176	1178	1059
Fri Mar 03 16:31:45 2023	1677857505	0	1180	1180	1180
Fri Mar 03 16:31:41 2023	1677857501	4	1177	1181	1082
Fri Mar 03 16:31:45 2023	1677857505	0	1184	1184	1184
Fri Mar 03 16:31:43 2023	1677857503	0	1194	1194	1194
Fri Mar 03 16:31:43 2023	1677857503	0	1206	1206	1202
Fri Mar 03 16:31:41 2023	1677857501	0	1209	1209	1209
Fri Mar 03 16:31:46 2023	1677857506	0	1211	1211	1210
Fri Mar 03 16:31:41 2023	1677857501	2	1221	1223	1167
Fri Mar 03 16:31:41 2023	1677857501	3	1228	1231	1187
Fri Mar 03 16:31:41 2023	1677857501	2	1229	1232	1203
Fri Mar 03 16:31:41 2023	1677857501	3	1229	1232	1200
Fri Mar 03 16:31:41 2023	1677857501	3	1229	1232	1211
Fri Mar 03 16:31:41 2023	1677857501	4	1229	1233	1199
Fri Mar 03 16:31:41 2023	1677857501	4	1229	1233	1196
Fri Mar 03 16:31:46 2023	1677857506	0	1242	1242	1242
Fri Mar 03 16:31:45 2023	1677857505	0	1246	1246	1245
Fri Mar 03 16:31:44 2023	1677857504	0	1247	1248	1247
Fri Mar 03 16:31:41 2023	1677857501	0	1250	1250	1095
Fri Mar 03 16:31:41 2023	1677857501	3	1249	1252	1249
Fri Mar 03 16:31:44 2023	1677857504	0	1256	1256	1256
Fri Mar 03 16:31:47 2023	1677857507	0	1271	1271	1271
Fri Mar 03 16:31:46 2023	1677857506	0	1272	1272	1252
Fri Mar 03 16:31:47 2023	1677857507	0	1274	1274	1274
Fri Mar 03 16:31:41 2023	1677857501	5	1281	1286	1221
Fri Mar 03 16:31:41 2023	1677857501	5	1281	1286	1093
Fri Mar 03 16:31:41 2023	1677857501	2	1303	1305	1104
Fri Mar 03 16:31:46 2023	1677857506	0	1311	1311	1310
Fri Mar 03 16:31:46 2023	1677857506	0	1311	1311	1310
Fri Mar 03 16:31:44 2023	1677857504	0	1315	1315	1312
Fri Mar 03 16:31:46 2023	1677857506	0	1316	1317	1058
Fri Mar 03 16:31:44 2023	1677857504	0	1323	1323	1323
Fri Mar 03 16:31:45 2023	1677857505	0	1325	1325	1303
Fri Mar 03 16:31:43 2023	1677857503	0	1329	1329	743
Fri Mar 03 16:31:43 2023	1677857503	0	1332	1332	1331
Fri Mar 03 16:31:41 2023	1677857501	0	1334	1334	1331
Fri Mar 03 16:31:45 2023	1677857505	0	1334	1334	1334
Fri Mar 03 16:31:43 2023	1677857503	0	1340	1340	1340
Fri Mar 03 16:31:43 2023	1677857503	0	1342	1342	1342
Fri Mar 03 16:31:46 2023	1677857506	0	1358	1358	1348
Fri Mar 03 16:31:45 2023	1677857505	0	1366	1366	1365
Fri Mar 03 16:31:45 2023	1677857505	0	1367	1367	1366
Fri Mar 03 16:31:45 2023	1677857505	0	1369	1369	1366
Fri Mar 03 16:31:47 2023	1677857507	0	1371	1371	916
Fri Mar 03 16:31:41 2023	1677857501	2	1371	1373	1370
Fri Mar 03 16:31:46 2023	1677857506	0	1382	1382	1359
Fri Mar 03 16:31:46 2023	1677857506	0	1391	1391	1390
Fri Mar 03 16:31:47 2023	1677857507	0	1391	1391	559
Fri Mar 03 16:31:47 2023	1677857507	0	1393	1393	1393
Fri Mar 03 16:31:47 2023	1677857507	0	1406	1406	1406
Fri Mar 03 16:31:47 2023	1677857507	0	1419	1419	1419
Fri Mar 03 16:31:46 2023	1677857506	0	1426	1426	1426
Fri Mar 03 16:31:45 2023	1677857505	0	1434	1435	1434
Fri Mar 03 16:31:46 2023	1677857506	0	1456	1456	1455
Fri Mar 03 16:31:43 2023	1677857503	0	1466	1466	1454
Fri Mar 03 16:31:46 2023	1677857506	0	1480	1480	1440
Fri Mar 03 16:31:46 2023	1677857506	0	1487	1487	1485
Fri Mar 03 16:31:45 2023	1677857505	0	1516	1516	1503
Fri Mar 03 16:31:43 2023	1677857503	0	1520	1520	1520
Fri Mar 03 16:31:46 2023	1677857506	0	1522	1522	1522
Fri Mar 03 16:31:45 2023	1677857505	0	1525	1525	1496
Fri Mar 03 16:31:47 2023	1677857507	0	1528	1528	1524
Fri Mar 03 16:31:43 2023	1677857503	0	1544	1544	1543
Fri Mar 03 16:31:43 2023	1677857503	0	1549	1549	1536
Fri Mar 03 16:31:46 2023	1677857506	0	1593	1593	1592
Fri Mar 03 16:31:46 2023	1677857506	0	1605	1605	1605
Fri Mar 03 16:31:44 2023	1677857504	0	1612	1613	1612
Fri Mar 03 16:31:42 2023	1677857502	0	1641	1641	1632
Fri Mar 03 16:31:43 2023	1677857503	0	1662	1662	1661
Fri Mar 03 16:31:44 2023	1677857504	0	1670	1671	1670
Fri Mar 03 16:31:45 2023	1677857505	0	1672	1672	1671
Fri Mar 03 16:31:44 2023	1677857504	0	1675	1676	1675
Fri Mar 03 16:31:44 2023	1677857504	0	1742	1742	1741
Fri Mar 03 16:31:43 2023	1677857503	0	1797	1797	1780
Fri Mar 03 16:31:43 2023	1677857503	0	1870	1870	1865
Fri Mar 03 16:31:47 2023	1677857507	0	1980	1980	1977
Fri Mar 03 16:31:44 2023	1677857504	0	2040	2040	2039
Fri Mar 03 16:31:47 2023	1677857507	0	2106	2106	2105
Fri Mar 03 16:31:45 2023	1677857505	0	2190	2190	2190
Fri Mar 03 16:31:46 2023	1677857506	0	2217	2217	2217
Fri Mar 03 16:31:47 2023	1677857507	0	2313	2313	2312
Fri Mar 03 16:31:44 2023	1677857504	0	2314	2314	2313
