starttime	seconds	ctime	dtime	ttime	wait
Fri Mar 03 16:29:54 2023	1677857394	0	543	543	542
Fri Mar 03 16:29:53 2023	1677857393	0	543	543	542
Fri Mar 03 16:29:50 2023	1677857390	1	543	544	543
Fri Mar 03 16:29:50 2023	1677857390	0	544	544	544
Fri Mar 03 16:29:48 2023	1677857388	0	545	545	545
Fri Mar 03 16:29:49 2023	1677857389	0	545	545	338
Fri Mar 03 16:29:49 2023	1677857389	0	546	546	342
Fri Mar 03 16:29:48 2023	1677857388	0	547	547	545
Fri Mar 03 16:29:54 2023	1677857394	0	547	547	546
Fri Mar 03 16:29:47 2023	1677857387	3	544	547	544
Fri Mar 03 16:29:48 2023	1677857388	0	547	547	546
Fri Mar 03 16:29:55 2023	1677857395	0	548	548	547
Fri Mar 03 16:29:55 2023	1677857395	0	550	550	549
Fri Mar 03 16:29:50 2023	1677857390	0	551	551	538
Fri Mar 03 16:29:49 2023	1677857389	0	551	551	304
Fri Mar 03 16:29:49 2023	1677857389	0	551	551	268
Fri Mar 03 16:29:55 2023	1677857395	0	552	552	552
Fri Mar 03 16:29:48 2023	1677857388	0	553	553	552
Fri Mar 03 16:29:50 2023	1677857390	0	553	553	533
Fri Mar 03 16:29:55 2023	1677857395	0	553	553	553
Fri Mar 03 16:29:55 2023	1677857395	0	553	553	553
Fri Mar 03 16:29:50 2023	1677857390	0	553	554	550
Fri Mar 03 16:29:50 2023	1677857390	0	554	554	553
Fri Mar 03 16:29:47 2023	1677857387	3	551	554	545
Fri Mar 03 16:29:55 2023	1677857395	0	554	554	553
Fri Mar 03 16:29:47 2023	1677857387	3	551	555	551
Fri Mar 03 16:29:50 2023	1677857390	0	556	556	556
Fri Mar 03 16:29:54 2023	1677857394	0	557	557	556
Fri Mar 03 16:29:55 2023	1677857395	0	557	557	554
Fri Mar 03 16:29:48 2023	1677857388	0	558	558	533
Fri Mar 03 16:29:48 2023	1677857388	0	559	559	502
Fri Mar 03 16:29:47 2023	1677857387	3	557	560	555
Fri Mar 03 16:29:47 2023	1677857387	3	558	562	556
Fri Mar 03 16:29:48 2023	1677857388	0	562	562	562
Fri Mar 03 16:29:47 2023	1677857387	3	560	563	559
Fri Mar 03 16:29:55 2023	1677857395	0	563	563	563
Fri Mar 03 16:29:55 2023	1677857395	0	565	565	565
Fri Mar 03 16:29:49 2023	1677857389	0	565	565	553
Fri Mar 03 16:29:47 2023	1677857387	3	562	565	561
Fri Mar 03 16:29:47 2023	1677857387	2	565	566	564
Fri Mar 03 16:29:50 2023	1677857390	0	568	568	567
Fri Mar 03 16:29:55 2023	1677857395	0	569	569	568
Fri Mar 03 16:29:48 2023	1677857388	0	569	569	568
Fri Mar 03 16:29:50 2023	1677857390	0	569	569	562
Fri Mar 03 16:29:48 2023	1677857388	0	569	569	568
Fri Mar 03 16:29:51 2023	1677857391	0	569	569	569
Fri Mar 03 16:29:50 2023	1677857390	0	570	570	551
Fri Mar 03 16:29:54 2023	1677857394	0	571	571	192
Fri Mar 03 16:29:47 2023	1677857387	3	568	572	568
Fri Mar 03 16:29:51 2023	1677857391	0	572	572	571
Fri Mar 03 16:29:51 2023	1677857391	0	574	574	573
Fri Mar 03 16:29:54 2023	1677857394	0	574	574	574
Fri Mar 03 16:29:55 2023	1677857395	0	575	575	575
Fri Mar 03 16:29:47 2023	1677857387	4	573	577	572
Fri Mar 03 16:29:50 2023	1677857390	0	577	577	577
Fri Mar 03 16:29:49 2023	1677857389	0	578	578	301
Fri Mar 03 16:29:49 2023	1677857389	0	578	578	295
Fri Mar 03 16:29:47 2023	1677857387	4	575	579	575
Fri Mar 03 16:29:49 2023	1677857389	0	579	579	352
Fri Mar 03 16:29:53 2023	1677857393	0	581	581	580
Fri Mar 03 16:29:53 2023	1677857393	0	581	581	580
Fri Mar 03 16:29:53 2023	1677857393	0	581	581	581
Fri Mar 03 16:29:53 2023	1677857393	0	582	582	581
Fri Mar 03 16:29:48 2023	1677857388	0	582	582	539
Fri Mar 03 16:29:47 2023	1677857387	3	579	582	578
Fri Mar 03 16:29:47 2023	1677857387	4	579	583	578
Fri Mar 03 16:29:49 2023	1677857389	0	584	584	347
Fri Mar 03 16:29:47 2023	1677857387	4	580	584	580
Fri Mar 03 16:29:49 2023	1677857389	5	579	585	249
Fri Mar 03 16:29:53 2023	1677857393	0	585	585	585
Fri Mar 03 16:29:49 2023	1677857389	5	580	585	309
Fri Mar 03 16:29:53 2023	1677857393	0	586	586	572
Fri Mar 03 16:29:49 2023	1677857389	0	586	586	552
Fri Mar 03 16:29:49 2023	1677857389	0	587	587	586
Fri Mar 03 16:29:48 2023	1677857388	0	589	589	588
Fri Mar 03 16:29:54 2023	1677857394	0	589	589	589
Fri Mar 03 16:29:51 2023	1677857391	0	589	589	589
Fri Mar 03 16:29:50 2023	1677857390	0	590	590	589
Fri Mar 03 16:29:49 2023	1677857389	0	590	590	363
Fri Mar 03 16:29:47 2023	1677857387	4	586	590	586
Fri Mar 03 16:29:48 2023	1677857388	0	591	591	590
Fri Mar 03 16:29:53 2023	1677857393	0	591	591	590
Fri Mar 03 16:29:48 2023	1677857388	0	591	591	579
Fri Mar 03 16:29:51 2023	1677857391	0	591	591	591
Fri Mar 03 16:29:53 2023	1677857393	0	591	592	591
Fri Mar 03 16:29:47 2023	1677857387	4	588	592	587
Fri Mar 03 16:29:51 2023	1677857391	0	592	592	592
Fri Mar 03 16:29:48 2023	1677857388	0	592	592	561
Fri Mar 03 16:29:53 2023	1677857393	0	593	593	103
Fri Mar 03 16:29:53 2023	1677857393	0	593	593	581
Fri Mar 03 16:29:49 2023	1677857389	0	593	594	448
Fri Mar 03 16:29:53 2023	1677857393	0	594	594	103
Fri Mar 03 16:29:50 2023	1677857390	0	594	594	102
Fri Mar 03 16:29:47 2023	1677857387	5	590	594	589
Fri Mar 03 16:29:55 2023	1677857395	0	595	595	594
Fri Mar 03 16:29:52 2023	1677857392	0	595	595	594
Fri Mar 03 16:29:48 2023	1677857388	0	596	596	595
Fri Mar 03 16:29:47 2023	1677857387	4	592	596	592
Fri Mar 03 16:29:52 2023	1677857392	0	596	596	596
Fri Mar 03 16:29:50 2023	1677857390	0	596	596	595
Fri Mar 03 16:29:53 2023	1677857393	0	597	597	596
Fri Mar 03 16:29:50 2023	1677857390	0	597	597	596
Fri Mar 03 16:29:47 2023	1677857387	0	601	601	600
Fri Mar 03 16:29:55 2023	1677857395	0	601	601	601
Fri Mar 03 16:29:47 2023	1677857387	0	602	602	597
Fri Mar 03 16:29:47 2023	1677857387	0	602	602	600
Fri Mar 03 16:29:53 2023	1677857393	0	602	602	584
Fri Mar 03 16:29:53 2023	1677857393	0	602	602	600
Fri Mar 03 16:29:47 2023	1677857387	3	600	603	600
Fri Mar 03 16:29:48 2023	1677857388	0	604	604	603
Fri Mar 03 16:29:51 2023	1677857391	0	604	604	135
Fri Mar 03 16:29:47 2023	1677857387	4	600	604	595
Fri Mar 03 16:29:47 2023	1677857387	2	602	604	602
Fri Mar 03 16:29:50 2023	1677857390	0	606	606	603
Fri Mar 03 16:29:51 2023	1677857391	0	606	606	606
Fri Mar 03 16:29:47 2023	1677857387	5	603	607	602
Fri Mar 03 16:29:47 2023	1677857387	5	603	607	225
Fri Mar 03 16:29:51 2023	1677857391	0	608	608	125
Fri Mar 03 16:29:47 2023	1677857387	4	604	608	603
Fri Mar 03 16:29:50 2023	1677857390	0	608	608	608
Fri Mar 03 16:29:48 2023	1677857388	0	608	608	581
Fri Mar 03 16:29:48 2023	1677857388	0	609	609	608
Fri Mar 03 16:29:47 2023	1677857387	4	605	609	605
Fri Mar 03 16:29:48 2023	1677857388	0	610	610	610
Fri Mar 03 16:29:48 2023	1677857388	0	611	611	610
Fri Mar 03 16:29:53 2023	1677857393	0	611	611	584
Fri Mar 03 16:29:49 2023	1677857389	0	612	612	547
Fri Mar 03 16:29:53 2023	1677857393	0	613	613	609
Fri Mar 03 16:29:49 2023	1677857389	0	613	613	593
Fri Mar 03 16:29:50 2023	1677857390	0	613	613	613
Fri Mar 03 16:29:53 2023	1677857393	0	613	614	613
Fri Mar 03 16:29:51 2023	1677857391	0	614	614	612
Fri Mar 03 16:29:51 2023	1677857391	0	614	614	613
Fri Mar 03 16:29:47 2023	1677857387	4	610	614	609
Fri Mar 03 16:29:49 2023	1677857389	0	615	615	615
Fri Mar 03 16:29:55 2023	1677857395	0	615	615	615
Fri Mar 03 16:29:47 2023	1677857387	4	612	616	612
Fri Mar 03 16:29:48 2023	1677857388	0	617	617	616
Fri Mar 03 16:29:48 2023	1677857388	0	618	618	617
Fri Mar 03 16:29:53 2023	1677857393	0	619	619	618
Fri Mar 03 16:29:48 2023	1677857388	0	620	620	576
Fri Mar 03 16:29:53 2023	1677857393	0	620	620	620
Fri Mar 03 16:29:49 2023	1677857389	0	620	620	620
Fri Mar 03 16:29:53 2023	1677857393	0	621	621	618
Fri Mar 03 16:29:47 2023	1677857387	2	620	623	620
Fri Mar 03 16:29:48 2023	1677857388	0	626	626	626
Fri Mar 03 16:29:47 2023	1677857387	3	623	626	623
Fri Mar 03 16:29:54 2023	1677857394	0	628	628	625
Fri Mar 03 16:29:51 2023	1677857391	0	629	629	629
Fri Mar 03 16:29:48 2023	1677857388	0	630	630	612
Fri Mar 03 16:29:52 2023	1677857392	0	631	631	630
Fri Mar 03 16:29:50 2023	1677857390	0	631	631	630
Fri Mar 03 16:29:50 2023	1677857390	0	632	632	631
Fri Mar 03 16:29:47 2023	1677857387	2	629	632	629
Fri Mar 03 16:29:49 2023	1677857389	0	632	632	592
Fri Mar 03 16:29:55 2023	1677857395	0	633	633	631
Fri Mar 03 16:29:52 2023	1677857392	0	633	633	633
Fri Mar 03 16:29:50 2023	1677857390	0	633	633	625
Fri Mar 03 16:29:53 2023	1677857393	0	635	635	635
Fri Mar 03 16:29:53 2023	1677857393	0	635	635	634
Fri Mar 03 16:29:47 2023	1677857387	2	633	635	633
Fri Mar 03 16:29:54 2023	1677857394	0	635	635	632
Fri Mar 03 16:29:49 2023	1677857389	0	636	636	635
Fri Mar 03 16:29:52 2023	1677857392	0	636	636	636
Fri Mar 03 16:29:53 2023	1677857393	0	637	637	636
Fri Mar 03 16:29:55 2023	1677857395	0	637	637	636
Fri Mar 03 16:29:50 2023	1677857390	0	638	638	637
Fri Mar 03 16:29:50 2023	1677857390	0	638	638	638
Fri Mar 03 16:29:53 2023	1677857393	0	639	640	639
Fri Mar 03 16:29:50 2023	1677857390	0	640	640	639
Fri Mar 03 16:29:53 2023	1677857393	0	640	640	640
Fri Mar 03 16:29:53 2023	1677857393	0	641	641	641
Fri Mar 03 16:29:48 2023	1677857388	0	641	642	641
Fri Mar 03 16:29:49 2023	1677857389	0	642	642	641
Fri Mar 03 16:29:48 2023	1677857388	0	643	643	584
Fri Mar 03 16:29:50 2023	1677857390	0	644	644	643
Fri Mar 03 16:29:53 2023	1677857393	0	644	644	643
Fri Mar 03 16:29:53 2023	1677857393	0	645	645	568
Fri Mar 03 16:29:49 2023	1677857389	1	645	645	644
Fri Mar 03 16:29:52 2023	1677857392	0	645	645	645
Fri Mar 03 16:29:52 2023	1677857392	0	648	648	646
Fri Mar 03 16:29:48 2023	1677857388	0	648	648	647
Fri Mar 03 16:29:49 2023	1677857389	0	649	649	420
Fri Mar 03 16:29:53 2023	1677857393	0	649	649	627
Fri Mar 03 16:29:53 2023	1677857393	0	650	650	649
Fri Mar 03 16:29:53 2023	1677857393	0	651	651	640
Fri Mar 03 16:29:50 2023	1677857390	0	651	651	651
Fri Mar 03 16:29:48 2023	1677857388	0	651	651	650
Fri Mar 03 16:29:49 2023	1677857389	5	648	653	610
Fri Mar 03 16:29:51 2023	1677857391	0	654	654	653
Fri Mar 03 16:29:48 2023	1677857388	0	655	655	654
Fri Mar 03 16:29:53 2023	1677857393	0	655	655	597
Fri Mar 03 16:29:52 2023	1677857392	0	655	655	654
Fri Mar 03 16:29:48 2023	1677857388	0	655	655	654
Fri Mar 03 16:29:50 2023	1677857390	0	656	656	655
Fri Mar 03 16:29:48 2023	1677857388	0	656	656	631
Fri Mar 03 16:29:51 2023	1677857391	0	656	656	656
Fri Mar 03 16:29:52 2023	1677857392	0	657	657	656
Fri Mar 03 16:29:50 2023	1677857390	0	657	657	657
Fri Mar 03 16:29:52 2023	1677857392	0	657	657	656
Fri Mar 03 16:29:55 2023	1677857395	0	658	658	657
Fri Mar 03 16:29:55 2023	1677857395	0	661	661	660
Fri Mar 03 16:29:48 2023	1677857388	0	661	661	660
Fri Mar 03 16:29:51 2023	1677857391	0	661	661	661
Fri Mar 03 16:29:53 2023	1677857393	0	661	661	661
Fri Mar 03 16:29:50 2023	1677857390	0	662	663	662
Fri Mar 03 16:29:55 2023	1677857395	0	664	664	608
Fri Mar 03 16:29:49 2023	1677857389	0	664	664	624
Fri Mar 03 16:29:51 2023	1677857391	0	665	665	664
Fri Mar 03 16:29:49 2023	1677857389	0	666	666	341
Fri Mar 03 16:29:49 2023	1677857389	0	666	666	400
Fri Mar 03 16:29:49 2023	1677857389	0	666	666	382
Fri Mar 03 16:29:53 2023	1677857393	0	666	666	666
Fri Mar 03 16:29:48 2023	1677857388	0	667	667	652
Fri Mar 03 16:29:53 2023	1677857393	0	668	668	667
Fri Mar 03 16:29:48 2023	1677857388	0	668	668	667
Fri Mar 03 16:29:53 2023	1677857393	0	668	668	668
Fri Mar 03 16:29:48 2023	1677857388	0	671	671	670
Fri Mar 03 16:29:54 2023	1677857394	0	671	671	664
Fri Mar 03 16:29:52 2023	1677857392	0	672	672	672
Fri Mar 03 16:29:53 2023	1677857393	0	675	675	674
Fri Mar 03 16:29:52 2023	1677857392	0	676	676	676
Fri Mar 03 16:29:53 2023	1677857393	0	677	677	643
Fri Mar 03 16:29:52 2023	1677857392	0	678	678	677
Fri Mar 03 16:29:53 2023	1677857393	0	679	679	678
Fri Mar 03 16:29:52 2023	1677857392	0	680	680	679
Fri Mar 03 16:29:49 2023	1677857389	0	683	683	636
Fri Mar 03 16:29:53 2023	1677857393	0	683	683	668
Fri Mar 03 16:29:49 2023	1677857389	0	684	684	348
Fri Mar 03 16:29:55 2023	1677857395	0	685	685	685
Fri Mar 03 16:29:55 2023	1677857395	0	685	685	685
Fri Mar 03 16:29:53 2023	1677857393	0	685	685	685
Fri Mar 03 16:29:52 2023	1677857392	0	686	686	685
Fri Mar 03 16:29:49 2023	1677857389	0	688	688	426
Fri Mar 03 16:29:53 2023	1677857393	0	688	688	688
Fri Mar 03 16:29:49 2023	1677857389	0	689	689	674
Fri Mar 03 16:29:50 2023	1677857390	0	689	689	688
Fri Mar 03 16:29:49 2023	1677857389	0	689	689	689
Fri Mar 03 16:29:53 2023	1677857393	0	690	690	689
Fri Mar 03 16:29:51 2023	1677857391	0	690	690	689
Fri Mar 03 16:29:52 2023	1677857392	0	691	691	691
Fri Mar 03 16:29:49 2023	1677857389	0	691	691	691
Fri Mar 03 16:29:53 2023	1677857393	0	691	691	676
Fri Mar 03 16:29:53 2023	1677857393	0	692	692	691
Fri Mar 03 16:29:52 2023	1677857392	0	693	694	693
Fri Mar 03 16:29:53 2023	1677857393	0	694	694	682
Fri Mar 03 16:29:52 2023	1677857392	0	696	696	683
Fri Mar 03 16:29:50 2023	1677857390	0	697	697	697
Fri Mar 03 16:29:51 2023	1677857391	0	698	698	696
Fri Mar 03 16:29:54 2023	1677857394	0	699	699	436
Fri Mar 03 16:29:49 2023	1677857389	0	700	700	508
Fri Mar 03 16:29:49 2023	1677857389	0	700	700	672
Fri Mar 03 16:29:48 2023	1677857388	0	701	701	685
Fri Mar 03 16:29:52 2023	1677857392	0	702	702	701
Fri Mar 03 16:29:53 2023	1677857393	0	702	702	700
Fri Mar 03 16:29:55 2023	1677857395	0	703	703	702
Fri Mar 03 16:29:54 2023	1677857394	0	704	704	182
Fri Mar 03 16:29:49 2023	1677857389	0	705	705	667
Fri Mar 03 16:29:51 2023	1677857391	0	705	705	705
Fri Mar 03 16:29:50 2023	1677857390	0	706	706	705
Fri Mar 03 16:29:50 2023	1677857390	0	707	707	705
Fri Mar 03 16:29:50 2023	1677857390	0	708	708	707
Fri Mar 03 16:29:52 2023	1677857392	0	709	709	708
Fri Mar 03 16:29:49 2023	1677857389	0	709	709	709
Fri Mar 03 16:29:52 2023	1677857392	0	709	709	709
Fri Mar 03 16:29:49 2023	1677857389	0	710	710	506
Fri Mar 03 16:29:54 2023	1677857394	0	712	712	711
Fri Mar 03 16:29:53 2023	1677857393	0	714	714	713
Fri Mar 03 16:29:52 2023	1677857392	0	714	714	710
Fri Mar 03 16:29:50 2023	1677857390	0	715	715	714
Fri Mar 03 16:29:53 2023	1677857393	0	715	715	715
Fri Mar 03 16:29:54 2023	1677857394	0	715	715	715
Fri Mar 03 16:29:48 2023	1677857388	0	716	716	715
Fri Mar 03 16:29:52 2023	1677857392	0	716	716	716
Fri Mar 03 16:29:53 2023	1677857393	0	718	718	670
Fri Mar 03 16:29:50 2023	1677857390	0	719	719	718
Fri Mar 03 16:29:49 2023	1677857389	0	720	720	437
Fri Mar 03 16:29:49 2023	1677857389	0	720	720	540
Fri Mar 03 16:29:49 2023	1677857389	1	720	721	390
Fri Mar 03 16:29:49 2023	1677857389	0	721	721	397
Fri Mar 03 16:29:49 2023	1677857389	1	720	721	448
Fri Mar 03 16:29:49 2023	1677857389	0	722	722	442
Fri Mar 03 16:29:53 2023	1677857393	0	722	722	673
Fri Mar 03 16:29:53 2023	1677857393	0	723	723	722
Fri Mar 03 16:29:51 2023	1677857391	0	723	723	711
Fri Mar 03 16:29:50 2023	1677857390	0	723	723	723
Fri Mar 03 16:29:53 2023	1677857393	0	725	725	725
Fri Mar 03 16:29:49 2023	1677857389	0	725	725	689
Fri Mar 03 16:29:49 2023	1677857389	0	727	727	514
Fri Mar 03 16:29:49 2023	1677857389	0	727	727	539
Fri Mar 03 16:29:55 2023	1677857395	0	728	728	727
Fri Mar 03 16:29:53 2023	1677857393	0	728	728	727
Fri Mar 03 16:29:53 2023	1677857393	0	729	729	728
Fri Mar 03 16:29:50 2023	1677857390	0	730	730	729
Fri Mar 03 16:29:55 2023	1677857395	0	731	731	730
Fri Mar 03 16:29:48 2023	1677857388	0	731	731	715
Fri Mar 03 16:29:50 2023	1677857390	0	731	731	731
Fri Mar 03 16:29:49 2023	1677857389	0	733	733	691
Fri Mar 03 16:29:51 2023	1677857391	0	733	733	263
Fri Mar 03 16:29:52 2023	1677857392	0	734	734	733
Fri Mar 03 16:29:48 2023	1677857388	0	735	735	734
Fri Mar 03 16:29:48 2023	1677857388	0	737	737	736
Fri Mar 03 16:29:51 2023	1677857391	0	738	738	720
Fri Mar 03 16:29:51 2023	1677857391	0	739	739	234
Fri Mar 03 16:29:50 2023	1677857390	0	739	739	707
Fri Mar 03 16:29:52 2023	1677857392	0	740	740	740
Fri Mar 03 16:29:48 2023	1677857388	0	742	742	741
Fri Mar 03 16:29:52 2023	1677857392	0	745	745	744
Fri Mar 03 16:29:51 2023	1677857391	0	747	747	257
Fri Mar 03 16:29:52 2023	1677857392	0	747	748	747
Fri Mar 03 16:29:53 2023	1677857393	0	748	748	731
Fri Mar 03 16:29:49 2023	1677857389	0	749	749	569
Fri Mar 03 16:29:55 2023	1677857395	0	749	749	749
Fri Mar 03 16:29:49 2023	1677857389	0	750	750	746
Fri Mar 03 16:29:49 2023	1677857389	0	750	751	718
Fri Mar 03 16:29:49 2023	1677857389	0	751	751	729
Fri Mar 03 16:29:48 2023	1677857388	0	752	752	752
Fri Mar 03 16:29:52 2023	1677857392	0	754	754	753
Fri Mar 03 16:29:53 2023	1677857393	0	755	755	755
Fri Mar 03 16:29:54 2023	1677857394	0	755	755	755
Fri Mar 03 16:29:55 2023	1677857395	0	756	756	756
Fri Mar 03 16:29:49 2023	1677857389	0	757	757	722
Fri Mar 03 16:29:53 2023	1677857393	0	758	758	757
Fri Mar 03 16:29:50 2023	1677857390	0	758	758	757
Fri Mar 03 16:29:54 2023	1677857394	0	758	758	757
Fri Mar 03 16:29:48 2023	1677857388	0	758	758	745
Fri Mar 03 16:29:52 2023	1677857392	0	759	759	759
Fri Mar 03 16:29:52 2023	1677857392	0	759	759	758
Fri Mar 03 16:29:54 2023	1677857394	0	761	761	761
Fri Mar 03 16:29:54 2023	1677857394	0	761	761	761
Fri Mar 03 16:29:50 2023	1677857390	0	761	761	761
Fri Mar 03 16:29:49 2023	1677857389	0	761	761	728
Fri Mar 03 16:29:53 2023	1677857393	0	762	762	756
Fri Mar 03 16:29:53 2023	1677857393	0	762	762	761
Fri Mar 03 16:29:52 2023	1677857392	0	763	763	124
Fri Mar 03 16:29:52 2023	1677857392	0	764	764	763
Fri Mar 03 16:29:55 2023	1677857395	0	765	765	764
Fri Mar 03 16:29:52 2023	1677857392	0	765	765	764
Fri Mar 03 16:29:51 2023	1677857391	0	765	766	288
Fri Mar 03 16:29:52 2023	1677857392	0	766	766	765
Fri Mar 03 16:29:50 2023	1677857390	0	769	769	768
Fri Mar 03 16:29:54 2023	1677857394	0	769	770	769
Fri Mar 03 16:29:53 2023	1677857393	0	771	771	771
Fri Mar 03 16:29:52 2023	1677857392	0	772	772	142
Fri Mar 03 16:29:51 2023	1677857391	0	773	773	772
Fri Mar 03 16:29:49 2023	1677857389	0	773	773	576
Fri Mar 03 16:29:51 2023	1677857391	0	773	773	273
Fri Mar 03 16:29:53 2023	1677857393	0	774	774	593
Fri Mar 03 16:29:51 2023	1677857391	0	777	777	776
Fri Mar 03 16:29:51 2023	1677857391	0	777	777	777
Fri Mar 03 16:29:55 2023	1677857395	0	780	780	779
Fri Mar 03 16:29:50 2023	1677857390	0	780	781	780
Fri Mar 03 16:29:50 2023	1677857390	0	780	781	780
Fri Mar 03 16:29:52 2023	1677857392	0	781	781	780
Fri Mar 03 16:29:55 2023	1677857395	0	783	783	783
Fri Mar 03 16:29:52 2023	1677857392	0	784	784	784
Fri Mar 03 16:29:48 2023	1677857388	0	787	787	455
Fri Mar 03 16:29:55 2023	1677857395	0	789	790	789
Fri Mar 03 16:29:49 2023	1677857389	0	791	791	743
Fri Mar 03 16:29:49 2023	1677857389	0	794	794	792
Fri Mar 03 16:29:52 2023	1677857392	0	794	794	793
Fri Mar 03 16:29:49 2023	1677857389	0	795	795	794
Fri Mar 03 16:29:53 2023	1677857393	0	797	797	754
Fri Mar 03 16:29:53 2023	1677857393	0	799	799	790
Fri Mar 03 16:29:55 2023	1677857395	0	801	801	801
Fri Mar 03 16:29:48 2023	1677857388	0	802	802	801
Fri Mar 03 16:29:52 2023	1677857392	0	802	802	800
Fri Mar 03 16:29:52 2023	1677857392	0	803	803	803
Fri Mar 03 16:29:55 2023	1677857395	0	803	804	802
Fri Mar 03 16:29:53 2023	1677857393	0	806	806	772
Fri Mar 03 16:29:52 2023	1677857392	0	811	811	810
Fri Mar 03 16:29:53 2023	1677857393	0	811	811	811
Fri Mar 03 16:29:53 2023	1677857393	0	813	813	812
Fri Mar 03 16:29:55 2023	1677857395	0	813	813	559
Fri Mar 03 16:29:52 2023	1677857392	0	816	816	815
Fri Mar 03 16:29:54 2023	1677857394	0	816	816	816
Fri Mar 03 16:29:50 2023	1677857390	0	820	820	819
Fri Mar 03 16:29:53 2023	1677857393	0	825	825	823
Fri Mar 03 16:29:52 2023	1677857392	0	827	827	826
Fri Mar 03 16:29:47 2023	1677857387	3	824	827	822
Fri Mar 03 16:29:52 2023	1677857392	0	828	828	695
Fri Mar 03 16:29:53 2023	1677857393	0	829	829	829
Fri Mar 03 16:29:54 2023	1677857394	0	829	829	828
Fri Mar 03 16:29:49 2023	1677857389	0	830	830	598
Fri Mar 03 16:29:51 2023	1677857391	0	833	833	832
Fri Mar 03 16:29:54 2023	1677857394	0	836	836	835
Fri Mar 03 16:29:54 2023	1677857394	1	836	837	835
Fri Mar 03 16:29:52 2023	1677857392	0	838	838	826
Fri Mar 03 16:29:53 2023	1677857393	0	839	839	838
Fri Mar 03 16:29:52 2023	1677857392	0	840	840	839
Fri Mar 03 16:29:50 2023	1677857390	0	840	840	839
Fri Mar 03 16:29:54 2023	1677857394	0	841	841	839
Fri Mar 03 16:29:50 2023	1677857390	0	841	841	840
Fri Mar 03 16:29:50 2023	1677857390	0	841	841	840
Fri Mar 03 16:29:50 2023	1677857390	0	842	842	522
Fri Mar 03 16:29:53 2023	1677857393	0	845	845	842
Fri Mar 03 16:29:48 2023	1677857388	0	847	847	841
Fri Mar 03 16:29:55 2023	1677857395	0	848	848	847
Fri Mar 03 16:29:54 2023	1677857394	0	850	850	850
Fri Mar 03 16:29:55 2023	1677857395	0	851	851	851
Fri Mar 03 16:29:53 2023	1677857393	0	852	852	852
Fri Mar 03 16:29:50 2023	1677857390	0	854	854	853
Fri Mar 03 16:29:47 2023	1677857387	3	851	854	850
Fri Mar 03 16:29:53 2023	1677857393	0	855	856	799
Fri Mar 03 16:29:47 2023	1677857387	0	856	856	855
Fri Mar 03 16:29:52 2023	1677857392	0	857	857	857
Fri Mar 03 16:29:53 2023	1677857393	0	859	859	527
Fri Mar 03 16:29:55 2023	1677857395	0	860	860	859
Fri Mar 03 16:29:50 2023	1677857390	0	860	860	860
Fri Mar 03 16:29:50 2023	1677857390	0	860	860	860
Fri Mar 03 16:29:53 2023	1677857393	0	862	862	861
Fri Mar 03 16:29:50 2023	1677857390	0	863	863	862
Fri Mar 03 16:29:47 2023	1677857387	3	862	864	861
Fri Mar 03 16:29:50 2023	1677857390	0	865	865	863
Fri Mar 03 16:29:50 2023	1677857390	0	866	866	865
Fri Mar 03 16:29:54 2023	1677857394	1	868	869	867
Fri Mar 03 16:29:53 2023	1677857393	0	871	871	870
Fri Mar 03 16:29:54 2023	1677857394	0	872	872	872
Fri Mar 03 16:29:53 2023	1677857393	0	877	877	848
Fri Mar 03 16:29:54 2023	1677857394	0	879	879	879
Fri Mar 03 16:29:55 2023	1677857395	0	880	880	629
Fri Mar 03 16:29:53 2023	1677857393	0	883	883	882
Fri Mar 03 16:29:48 2023	1677857388	0	883	883	867
Fri Mar 03 16:29:55 2023	1677857395	0	883	883	883
Fri Mar 03 16:29:50 2023	1677857390	0	884	884	884
Fri Mar 03 16:29:50 2023	1677857390	0	884	884	884
Fri Mar 03 16:29:51 2023	1677857391	0	884	884	372
Fri Mar 03 16:29:54 2023	1677857394	0	885	885	884
Fri Mar 03 16:29:54 2023	1677857394	0	886	886	885
Fri Mar 03 16:29:48 2023	1677857388	0	886	886	853
Fri Mar 03 16:29:54 2023	1677857394	0	886	887	886
Fri Mar 03 16:29:52 2023	1677857392	0	887	887	885
Fri Mar 03 16:29:51 2023	1677857391	0	887	887	887
Fri Mar 03 16:29:48 2023	1677857388	0	889	890	889
Fri Mar 03 16:29:53 2023	1677857393	0	890	890	890
Fri Mar 03 16:29:54 2023	1677857394	0	893	893	892
Fri Mar 03 16:29:49 2023	1677857389	0	893	893	892
Fri Mar 03 16:29:47 2023	1677857387	2	894	896	894
Fri Mar 03 16:29:50 2023	1677857390	0	897	897	897
Fri Mar 03 16:29:54 2023	1677857394	0	899	899	898
Fri Mar 03 16:29:50 2023	1677857390	0	899	900	898
Fri Mar 03 16:29:51 2023	1677857391	0	900	900	899
Fri Mar 03 16:29:48 2023	1677857388	0	900	900	900
Fri Mar 03 16:29:51 2023	1677857391	0	900	901	900
Fri Mar 03 16:29:50 2023	1677857390	0	901	901	899
Fri Mar 03 16:29:48 2023	1677857388	0	902	902	900
Fri Mar 03 16:29:51 2023	1677857391	0	902	902	902
Fri Mar 03 16:29:55 2023	1677857395	0	904	904	904
Fri Mar 03 16:29:54 2023	1677857394	0	906	906	400
Fri Mar 03 16:29:52 2023	1677857392	0	909	909	908
